"date","datatype","station","value","fl_m","fl_q","fl_so","fl_t","siteID"
"2012-10-04","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2012-10-05","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-10-06","PRCP","USW00026415",38,NA,"","X",2400,"DEJU"
"2012-10-07","PRCP","USW00026415",10,NA,"","X",2400,"DEJU"
"2012-10-08","PRCP","USW00026415",38,NA,"","X",2400,"DEJU"
"2012-10-09","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-10-10","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-10-11","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-10-12","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-10-13","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-10-14","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-10-15","PRCP","USW00026415",13,NA,"","X",2400,"DEJU"
"2012-10-16","PRCP","USW00026415",10,NA,"","X",2400,"DEJU"
"2012-10-17","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-10-18","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2012-10-19","PRCP","USW00026415",8,NA,"","X",2400,"DEJU"
"2012-10-20","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-10-21","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-10-22","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-10-23","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-10-24","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-10-25","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2012-10-26","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-10-27","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-10-28","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-10-29","PRCP","USW00026415",36,NA,"","X",2400,"DEJU"
"2012-10-30","PRCP","USW00026415",20,NA,"","X",2400,"DEJU"
"2012-10-31","PRCP","USW00026415",8,NA,"","X",2400,"DEJU"
"2012-11-01","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-02","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-11-03","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-11-04","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-11-05","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2012-11-06","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-07","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-08","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2012-11-09","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2012-11-10","PRCP","USW00026415",18,NA,"","X",2400,"DEJU"
"2012-11-11","PRCP","USW00026415",18,NA,"","X",2400,"DEJU"
"2012-11-12","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-11-13","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-11-14","PRCP","USW00026415",8,NA,"","X",2400,"DEJU"
"2012-11-15","PRCP","USW00026415",13,NA,"","X",2400,"DEJU"
"2012-11-16","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-11-17","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-18","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-19","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-20","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-21","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-11-22","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2012-11-23","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-24","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-25","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-26","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-27","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-28","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-29","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-11-30","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-01","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-02","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-03","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-04","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-12-05","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-12-06","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-07","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-08","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-12-09","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-10","PRCP","USW00026415",18,NA,"","X",2400,"DEJU"
"2012-12-11","PRCP","USW00026415",3,NA,"","Z",2400,"DEJU"
"2012-12-12","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2012-12-13","PRCP","USW00026415",5,NA,"","X",2400,"DEJU"
"2012-12-14","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-12-15","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2012-12-16","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-12-17","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2012-12-18","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2012-12-19","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2012-12-20","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-21","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-22","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2012-12-23","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-24","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-12-25","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2012-12-26","PRCP","USW00026415",0,TRUE,"","Z",2400,"DEJU"
"2012-12-27","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-28","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-29","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2012-12-30","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2012-12-31","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-01-01","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-01-02","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-01-03","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-01-04","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-01-05","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-01-06","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-01-07","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-01-08","PRCP","USW00026415",8,NA,"","X",2400,"DEJU"
"2013-01-09","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-01-10","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-01-11","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-01-12","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-01-13","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-01-14","PRCP","USW00026415",43,NA,"","X",2400,"DEJU"
"2013-01-15","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-01-16","PRCP","USW00026415",5,NA,"","X",2400,"DEJU"
"2013-01-17","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-01-18","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-01-19","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-01-20","PRCP","USW00026415",5,NA,"","X",2400,"DEJU"
"2013-01-21","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-01-22","PRCP","USW00026415",5,NA,"","X",2400,"DEJU"
"2013-01-23","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-01-24","PRCP","USW00026415",13,NA,"","X",2400,"DEJU"
"2013-01-25","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2013-01-26","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-01-27","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-01-28","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-01-29","PRCP","USW00026415",5,NA,"","X",2400,"DEJU"
"2013-01-30","PRCP","USW00026415",5,NA,"","X",2400,"DEJU"
"2013-01-31","PRCP","USW00026415",8,NA,"","X",2400,"DEJU"
"2013-02-01","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-02-02","PRCP","USW00026415",5,NA,"","X",2400,"DEJU"
"2013-02-03","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-04","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-05","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-06","PRCP","USW00026415",5,NA,"","X",2400,"DEJU"
"2013-02-07","PRCP","USW00026415",0,TRUE,"","Z",2400,"DEJU"
"2013-02-08","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-02-09","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-02-10","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-02-11","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2013-02-12","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-02-13","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-02-14","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-15","PRCP","USW00026415",5,NA,"","X",2400,"DEJU"
"2013-02-16","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-02-17","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-02-18","PRCP","USW00026415",8,NA,"","X",2400,"DEJU"
"2013-02-19","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-20","PRCP","USW00026415",8,NA,"","X",2400,"DEJU"
"2013-02-21","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-22","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2013-02-23","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-24","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-02-25","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-26","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-27","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-02-28","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-01","PRCP","USW00026415",8,NA,"","X",2400,"DEJU"
"2013-03-02","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-03","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-04","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-03-05","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-06","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-03-07","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-08","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-09","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-10","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-11","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-12","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-13","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-14","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-15","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-03-16","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-17","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-18","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-19","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2013-03-20","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-21","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-22","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-23","PRCP","USW00026415",0,TRUE,"","X",2400,"DEJU"
"2013-03-24","PRCP","USW00026415",15,NA,"","X",2400,"DEJU"
"2013-03-25","PRCP","USW00026415",8,NA,"","X",2400,"DEJU"
"2013-03-26","PRCP","USW00026415",3,NA,"","X",2400,"DEJU"
"2013-03-27","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-28","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-29","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-03-30","PRCP","USW00026415",0,NA,"","Z",2400,"DEJU"
"2013-03-31","PRCP","USW00026415",0,NA,"","X",2400,"DEJU"
"2013-04-01","PRCP","USW00026415",3,NA,"","W",2400,"DEJU"
"2013-04-02","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-03","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-04","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-05","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-06","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-07","PRCP","USW00026415",5,NA,"","W",2400,"DEJU"
"2013-04-08","PRCP","USW00026415",41,NA,"","W",2400,"DEJU"
"2013-04-09","PRCP","USW00026415",10,NA,"","W",2400,"DEJU"
"2013-04-10","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-04-11","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-12","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-04-13","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-14","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-15","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-16","PRCP","USW00026415",18,NA,"","W",2400,"DEJU"
"2013-04-17","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-04-18","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-19","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-20","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-21","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-22","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-23","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-24","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-04-25","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-04-26","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-27","PRCP","USW00026415",5,NA,"","W",2400,"DEJU"
"2013-04-28","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-04-29","PRCP","USW00026415",8,NA,"","W",2400,"DEJU"
"2013-04-30","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-01","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-02","PRCP","USW00026415",3,NA,"","W",2400,"DEJU"
"2013-05-03","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-05-04","PRCP","USW00026415",13,NA,"","W",2400,"DEJU"
"2013-05-05","PRCP","USW00026415",3,NA,"","W",2400,"DEJU"
"2013-05-06","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-07","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-08","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-09","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-10","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-11","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-12","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-05-13","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-05-14","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-15","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-16","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-17","PRCP","USW00026415",5,NA,"","W",2400,"DEJU"
"2013-05-18","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-05-19","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-20","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-21","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-22","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-23","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-24","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-25","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-26","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-27","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-05-28","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-05-29","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-05-30","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-05-31","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-01","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-02","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-06-03","PRCP","USW00026415",41,NA,"","W",2400,"DEJU"
"2013-06-04","PRCP","USW00026415",61,NA,"","W",2400,"DEJU"
"2013-06-05","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-06-06","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-07","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-08","PRCP","USW00026415",13,NA,"","W",2400,"DEJU"
"2013-06-09","PRCP","USW00026415",3,NA,"","W",2400,"DEJU"
"2013-06-10","PRCP","USW00026415",13,NA,"","W",2400,"DEJU"
"2013-06-11","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-12","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-06-13","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-14","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-15","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-06-16","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-17","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-18","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-19","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-20","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-21","PRCP","USW00026415",150,NA,"","W",2400,"DEJU"
"2013-06-22","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-23","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-24","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-25","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-26","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-27","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-06-28","PRCP","USW00026415",13,NA,"","W",2400,"DEJU"
"2013-06-29","PRCP","USW00026415",33,NA,"","W",2400,"DEJU"
"2013-06-30","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-01","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-02","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-03","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-07-04","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-07-05","PRCP","USW00026415",3,NA,"","W",2400,"DEJU"
"2013-07-06","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-07","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-08","PRCP","USW00026415",155,NA,"","W",2400,"DEJU"
"2013-07-09","PRCP","USW00026415",53,NA,"","W",2400,"DEJU"
"2013-07-10","PRCP","USW00026415",48,NA,"","W",2400,"DEJU"
"2013-07-11","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-12","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-13","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-14","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-07-15","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-16","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-17","PRCP","USW00026415",43,NA,"","W",2400,"DEJU"
"2013-07-18","PRCP","USW00026415",23,NA,"","W",2400,"DEJU"
"2013-07-19","PRCP","USW00026415",13,NA,"","W",2400,"DEJU"
"2013-07-20","PRCP","USW00026415",20,NA,"","W",2400,"DEJU"
"2013-07-21","PRCP","USW00026415",3,NA,"","W",2400,"DEJU"
"2013-07-22","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-23","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-24","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-07-25","PRCP","USW00026415",30,NA,"","W",2400,"DEJU"
"2013-07-26","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-27","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-28","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-07-29","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-07-30","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-07-31","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-08-01","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-08-02","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-03","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-04","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-05","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-06","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-07","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-08","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-09","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-08-10","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-11","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-12","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-13","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-14","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-15","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-16","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-08-17","PRCP","USW00026415",30,NA,"","W",2400,"DEJU"
"2013-08-18","PRCP","USW00026415",13,NA,"","W",2400,"DEJU"
"2013-08-19","PRCP","USW00026415",23,NA,"","W",2400,"DEJU"
"2013-08-20","PRCP","USW00026415",79,NA,"","W",2400,"DEJU"
"2013-08-21","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-22","PRCP","USW00026415",3,NA,"","W",2400,"DEJU"
"2013-08-23","PRCP","USW00026415",89,NA,"","W",2400,"DEJU"
"2013-08-24","PRCP","USW00026415",3,NA,"","W",2400,"DEJU"
"2013-08-25","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-26","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-27","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-08-28","PRCP","USW00026415",99,NA,"","W",2400,"DEJU"
"2013-08-29","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-08-30","PRCP","USW00026415",10,NA,"","W",2400,"DEJU"
"2013-08-31","PRCP","USW00026415",28,NA,"","W",2400,"DEJU"
"2013-09-01","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-09-02","PRCP","USW00026415",8,NA,"","W",2400,"DEJU"
"2013-09-03","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-04","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-05","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-06","PRCP","USW00026415",13,NA,"","W",2400,"DEJU"
"2013-09-07","PRCP","USW00026415",5,NA,"","W",2400,"DEJU"
"2013-09-08","PRCP","USW00026415",48,NA,"","W",2400,"DEJU"
"2013-09-09","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-10","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-11","PRCP","USW00026415",28,NA,"","W",2400,"DEJU"
"2013-09-12","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-13","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-14","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-09-15","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-16","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-17","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-09-18","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-09-19","PRCP","USW00026415",5,NA,"","W",2400,"DEJU"
"2013-09-20","PRCP","USW00026415",0,TRUE,"","W",2400,"DEJU"
"2013-09-21","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-22","PRCP","USW00026415",10,NA,"","W",2400,"DEJU"
"2013-09-23","PRCP","USW00026415",5,NA,"","W",2400,"DEJU"
"2013-09-24","PRCP","USW00026415",3,NA,"","W",2400,"DEJU"
"2013-09-25","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-26","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-27","PRCP","USW00026415",0,NA,"","W",2400,"DEJU"
"2013-09-28","PRCP","USW00026415",43,NA,"","W",2400,"DEJU"
"2013-09-29","PRCP","USW00026415",66,NA,"","W",2400,"DEJU"
"2013-09-30","PRCP","USW00026415",10,NA,"","W",2400,"DEJU"
